Front,Back,Procedure,Guide,Chapter,Tags
"SERGEANT FOCUS: Supervisors must ensure that strip searches are NEVER conducted routinely. Every strip search requires (1) reasonable suspicion, (2) immediate supervisor or borough court section supervisor approval, and (3) same-gender officer in a private, secure location. Document the basis for reasonable suspicion. NEVER allow a body cavity search under any circumstances.","208 SEARCH GUIDELINES","P.G. 208",PG.,sergeant_focus
"SERGEANT FOCUS: The supervisor must verify that the civilian's arrest meets the legal standard — the offense must have been committed in the civilian's presence. If the legal basis is questionable, consult with Legal Bureau.","208 SPECIAL ARRESTS","P.G. 208",PG.,sergeant_focus
"SERGEANT FOCUS: Supervisors must determine the citizenship status of all prisoners and ensure proper consular notification. Failure to provide mandatory notification can have diplomatic consequences and may compromise prosecution.","208 SPECIAL ARRESTS","P.G. 208",PG.,sergeant_focus
"SERGEANT FOCUS: This mirrors the search guidelines in P.G. 208-05. The desk officer has ultimate authority within the command on religious head covering decisions during arrest processing.","208 SPECIAL ARRESTS","P.G. 208",PG.,sergeant_focus
"SERGEANT FOCUS: Supervisors should ensure that eligible defendants are identified for Project Reset during processing. The program criteria are narrow — age 18+, first-time offender, non-violent misdemeanor only.","208 SPECIAL ARRESTS","P.G. 208",PG.,sergeant_focus
"SERGEANT FOCUS: Supervisors play a critical role in MOS DV incidents. The C.O./Duty Captain makes the duty status decision (not IAB), but must have IAB conduct a background check first. The confidential file requirement is ongoing — the C.O. maintains it for ALL MOS who have been involved in DV incidents.","208 UMOS CMOS DOMESTIC VIOLENCE","P.G. 208",PG.,sergeant_focus
"Summons","A written directive ordering a person to appear before a court or administrative tribunal at a specified date and time to answer for a violation or offense","P.G. 209",PG.,key_terms 209_summonses
"Civil Summons (OATH)","A summons issued under the CJRA for one of 6 specified violations, returnable to OATH instead of Criminal Court","P.G. 209",PG.,key_terms 209_summonses
"Personal Service","Direct hand-delivery of a summons to the violator, with verbal notification of the offense charged","P.G. 209",PG.,key_terms 209_summonses
"CJRA (Criminal Justice Reform Act of 2016)","Legislation allowing 6 specified violations to be processed as civil summonses returnable to OATH rather than criminal summonses returnable to Criminal Court","P.G. 209",PG.,key_terms 209_summonses
"OATH (Office of Administrative Trials and Hearings)","NYC administrative tribunal that adjudicates civil violations including CJRA offenses, vendor violations, health code violations, noise complaints, and environmental offenses","P.G. 209",PG.,key_terms 209_summonses
"OATH Recidivist","A person ineligible for CJRA civil summons due to: (1) 2+ felony arrests in past 2 years, (2) 3+ unanswered OATH summonses in past 8 years, OR (3) currently on parole or probation","P.G. 209",PG.,key_terms 209_summonses
"ECB (Environmental Control Board)","Now part of OATH; adjudicates environmental, building, and zoning violations","P.G. 209",PG.,key_terms 209_summonses
"#","Violation","P.G. 209",PG.,key_terms 209_summonses
"1","Open Container (alcohol)","P.G. 209",PG.,key_terms 209_summonses
"2","Public Urination","P.G. 209",PG.,key_terms 209_summonses
"3","Littering","P.G. 209",PG.,key_terms 209_summonses
"4","Spitting","P.G. 209",PG.,key_terms 209_summonses
"5","Excessive Noise","P.G. 209",PG.,key_terms 209_summonses
"6","NYC Park Rules","P.G. 209",PG.,key_terms 209_summonses
"Code","Meaning","P.G. 209",PG.,key_terms 209_summonses
"Code 1","OATH Recidivist — issue Criminal Court summons","P.G. 209",PG.,key_terms 209_summonses
"Code 2","Active warrant or I-card — issue Criminal Court summons","P.G. 209",PG.,key_terms 209_summonses
"Code 3","Law enforcement exception — issue Criminal Court summons","P.G. 209",PG.,key_terms 209_summonses
"Code 4","Non-CJRA violation or multiple violations","P.G. 209",PG.,key_terms 209_summonses
"Abandoned Vehicle","A vehicle with: (1) no plates for 6+ hours, (2) on public street for 7+ consecutive days, OR (3) on another's property for 96+ hours","P.G. 209",PG.,key_terms 209_summonses
"Derelict Vehicle","A vehicle that is dilapidated, burned, or stripped, with no value except as scrap metal","P.G. 209",PG.,key_terms 209_summonses
"Urgent Police Action","Response to an emergency, active pursuit, or moving surveillance","P.G. 209",PG.,key_terms 209_summonses
"Necessary Police Action","Less than urgent; enhances safety of an operation; NOT solely for the member's convenience","P.G. 209",PG.,key_terms 209_summonses
"Valid Verifiable Defense","A legitimate, verifiable defense to a summons; safety violations are NOT eligible unless urgent or necessary police action occurred","P.G. 209",PG.,key_terms 209_summonses
"Safety Violation","Specific parking violations (double parking, fire hydrant, sidewalk, bus stop, crosswalk, obstruction of traffic, no standing, snow emergency, no parking-authorized vehicles, no stopping, no parking-taxi stand) requiring urgent/necessary police action defense","P.G. 209",PG.,key_terms 209_summonses
"Suspended License","A driver's license that has been temporarily withdrawn by DMV; operator is prohibited from driving","P.G. 209",PG.,key_terms 209_summonses
"Revoked License","A driver's license that has been permanently withdrawn by DMV; operator must reapply","P.G. 209",PG.,key_terms 209_summonses
"14-Day Correction Window","Period within which a violator may claim suspension/revocation was corrected; accept validated license, temporary license, or DMV receipt","P.G. 209",PG.,key_terms 209_summonses
"False Personation","PL 190.23; providing a false identity, particularly relevant during suspended/revoked license stops","P.G. 209",PG.,key_terms 209_summonses
"Agency","Abbreviation","P.G. 209",PG.,key_terms 209_summonses
"NYC Department of Finance — Parking Violations Operations","DOF/PVO","P.G. 209",PG.,key_terms 209_summonses
"NYS DMV Traffic Violations Bureau","TVB","P.G. 209",PG.,key_terms 209_summonses
"NYC Criminal Court","—","P.G. 209",PG.,key_terms 209_summonses
"Office of Administrative Trials and Hearings","OATH","P.G. 209",PG.,key_terms 209_summonses
"Transit Adjudication Bureau","TAB","P.G. 209",PG.,key_terms 209_summonses
"Feature","DAT (Desk Appearance Ticket)","P.G. 209",PG.,key_terms 209_summonses
"Issued after","Custodial arrest and processing","P.G. 209",PG.,key_terms 209_summonses
"Requires arrest","Yes — person is arrested, processed, then released with DAT","P.G. 209",PG.,key_terms 209_summonses
"Fingerprinted","Yes","P.G. 209",PG.,key_terms 209_summonses
"Eligible offenses","Class E felonies, misdemeanors, violations","P.G. 209",PG.,key_terms 209_summonses
"Reference","P.G. 208-27","P.G. 209",PG.,key_terms 209_summonses
"Form Name","Form Number","P.G. 209",PG.,key_terms 209_summonses
"Parking Summons","—","P.G. 209",PG.,key_terms 209_summonses
"TVB Summons","—","P.G. 209",PG.,key_terms 209_summonses
"Criminal Court Summons","—","P.G. 209",PG.,key_terms 209_summonses
"OATH Civil Summons","—","P.G. 209",PG.,key_terms 209_summonses
"TAB Summons","—","P.G. 209",PG.,key_terms 209_summonses
"REMOVAL OF IGNITION KEY","PD571-121","P.G. 209",PG.,key_terms 209_summonses
"SEIZED DRIVER'S LICENSE RECEIPT/REPORT","PD634-152","P.G. 209",PG.,key_terms 209_summonses
"SUMMONS PLEA FORM","—","P.G. 209",PG.,key_terms 209_summonses
"VEHICLE REPORT","—","P.G. 209",PG.,key_terms 209_summonses
"Abbreviation","Full Name","P.G. 209",PG.,key_terms 209_summonses
"AC","Administrative Code (NYC)","P.G. 209",PG.,key_terms 209_summonses
"BWC","Body-Worn Camera","P.G. 209",PG.,key_terms 209_summonses
"CJRA","Criminal Justice Reform Act (2016)","P.G. 209",PG.,key_terms 209_summonses
"DMV","Department of Motor Vehicles (NYS)","P.G. 209",PG.,key_terms 209_summonses
"DOF","Department of Finance (NYC)","P.G. 209",PG.,key_terms 209_summonses
"ECB","Environmental Control Board","P.G. 209",PG.,key_terms 209_summonses
"NYSPIN","New York Statewide Police Information Network","P.G. 209",PG.,key_terms 209_summonses
"OATH","Office of Administrative Trials and Hearings","P.G. 209",PG.,key_terms 209_summonses
"PL","Penal Law (NYS)","P.G. 209",PG.,key_terms 209_summonses
"PVO","Parking Violations Operations","P.G. 209",PG.,key_terms 209_summonses
"RTR","Right to Record","P.G. 209",PG.,key_terms 209_summonses
"TAB","Transit Adjudication Bureau","P.G. 209",PG.,key_terms 209_summonses
"TVB","Traffic Violations Bureau","P.G. 209",PG.,key_terms 209_summonses
"VTL","Vehicle and Traffic Law (NYS)","P.G. 209",PG.,key_terms 209_summonses
"Number","What It Represents","P.G. 209",PG.,key_terms 209_summonses
"3 minutes","Threshold for unattended vehicle with key in ignition before removal","P.G. 209",PG.,key_terms 209_summonses
"6 hours","No plates displayed = abandoned vehicle","P.G. 209",PG.,key_terms 209_summonses
"7 days","On public street = abandoned vehicle","P.G. 209",PG.,key_terms 209_summonses
"96 hours","On another's property = abandoned vehicle","P.G. 209",PG.,key_terms 209_summonses
"48 hours","Unclaimed ignition key invoiced to Property Clerk","P.G. 209",PG.,key_terms 209_summonses
"14 days","Correction window for suspended/revoked license claims","P.G. 209",PG.,key_terms 209_summonses
"28 days","TAB summons return date (calendar days from issuance)","P.G. 209",PG.,key_terms 209_summonses
"30 days","Deadline to forward Summons Plea Form for dept vehicle summons","P.G. 209",PG.,key_terms 209_summonses
"2 years","Lookback period for felony arrests (OATH Recidivist — 2+ arrests)","P.G. 209",PG.,key_terms 209_summonses
"8 years","Lookback period for unanswered OATH summonses (Recidivist — 3+ unanswered)","P.G. 209",PG.,key_terms 209_summonses
"3","Maximum parking summonses to same vehicle at same location per day","P.G. 209",PG.,key_terms 209_summonses
"5","Mandatory ID elements on parking summons (omission = dismissal)","P.G. 209",PG.,key_terms 209_summonses
"6","Number of CJRA-qualifying violations","P.G. 209",PG.,key_terms 209_summonses
"16","Minimum age to receive a summons","P.G. 209",PG.,key_terms 209_summonses
"SERGEANT FOCUS: Supervisors must verify that officers correctly distinguish between violations (summons-eligible for 16-year-olds) and non-VTL misdemeanors (not summons-eligible for 16-year-olds). This is a common error in the field.","209 CONDITIONS AND TYPES","P.G. 209",PG.,sergeant_focus
"SERGEANT FOCUS: When a Criminal Court summons is issued under Code 3 (law enforcement exception), a patrol supervisor MUST respond to the scene to verify the exception. This is a mandatory supervisory response — failure to respond is a procedural violation. Ensure officer details reason in digital Activity Log.","209 CONDITIONS AND TYPES","P.G. 209",PG.,sergeant_focus
"SERGEANT FOCUS: Supervisors should ensure officers correctly route OATH-eligible offenses to OATH rather than Criminal Court. Misrouting creates unnecessary court appearances and administrative burden.","209 OATH","P.G. 209",PG.,sergeant_focus
"SERGEANT FOCUS: Supervisors should periodically review parking summons issuance to verify all 5 mandatory elements are present. A pattern of dismissals due to missing elements indicates a training deficiency.","209 PARKING","P.G. 209",PG.,sergeant_focus
"SERGEANT FOCUS: The desk officer is responsible for tracking unclaimed keys and ensuring timely invoicing to the Property Clerk after 48 hours. Supervisors should include ignition key removals in their review of daily activity.","209 PARKING","P.G. 209",PG.,sergeant_focus
"SERGEANT FOCUS: Supervisors should monitor that officers conduct mandatory license checks at every qualifying stop. The Activity Log entry when DMV is inoperative creates the audit trail.","209 SPECIALIZED","P.G. 209",PG.,sergeant_focus
"SERGEANT FOCUS: Verify that officers park the violator's vehicle in a legal area rather than leaving it in traffic. The vehicle remains until the registered owner (not the violator with the suspended license) arranges removal.","209 SPECIALIZED","P.G. 209",PG.,sergeant_focus
"SERGEANT FOCUS: Supervisors must review Summons Plea Forms for accuracy and ensure they are forwarded within the 30-day deadline. Verify that officers claiming ""necessary police action"" can articulate how the action enhanced safety — ""convenience"" is explicitly excluded.","209 SPECIALIZED","P.G. 209",PG.,sergeant_focus
"SERGEANT FOCUS: Supervisors play a critical role in the summons voiding process. Every voided summons requires supervisory review to prevent abuse. Monitor voiding patterns — an officer with an unusually high void rate may indicate a training issue or integrity concern.","209 SPECIALIZED","P.G. 209",PG.,sergeant_focus
